CustomerID,Age,Gender,City,Employment_Type,Annual_Income,Credit_Score,Tenure_Months,Avg_Monthly_Balance,Balance_Change_Ratio,Mobile_App_Logins,UPI_Transactions,ATM_Withdrawals,NetBanking_Usage,Complaint_Tickets,Call_Center_Interactions,Has_Credit_Card,Has_Loan,Has_Insurance,Churn
IB021987,52,Female,Hyderabad,Self_Employed,,690.0,96,62020.0,-0.1199,8.0,14.0,5.0,9.0,0.0,2.0,1,0,0,0
IB007138,43,Female,Jaipur,Salaried,1046300.0,622.0,139,38970.0,-0.141,11.0,15.0,5.0,5.0,2.0,4.0,1,0,1,0
IB030854,68,Male,Kolkata,Student,174300.0,635.0,141,2500.0,-0.3308,,,11.0,,2.0,2.0,0,1,1,1
IB035352,42,Male,Jaipur,Salaried,782300.0,669.0,130,28450.0,0.0079,7.0,10.0,,2.0,1.0,1.0,1,0,0,0
IB039175,45,Male,Varanasi,Salaried,1173200.0,634.0,166,34660.0,-0.0548,8.0,18.0,3.0,8.0,3.0,1.0,0,0,0,0
IB043593,29,Female,Kolkata,Salaried,1317400.0,603.0,37,128790.0,0.0201,8.0,18.0,1.0,8.0,2.0,4.0,0,0,0,0
IB044626,35,Male,Faridabad,Student,266300.0,618.0,75,12110.0,-0.111,4.0,14.0,3.0,7.0,3.0,2.0,0,0,0,0
IB007980,64,Female,Visakhapatnam,Self_Employed,1500700.0,683.0,115,66750.0,0.054,4.0,18.0,4.0,8.0,0.0,4.0,1,0,0,0
IB025817,26,Female,Bengaluru,Salaried,456700.0,,96,14720.0,-0.0685,10.0,11.0,4.0,8.0,2.0,3.0,0,0,0,1
IB048359,22,Male,Bengaluru,Salaried,811100.0,,42,34150.0,-0.0096,10.0,12.0,4.0,1.0,0.0,,1,0,0,0
IB001145,54,Male,Jaipur,Salaried,491000.0,577.0,131,14840.0,-0.2073,5.0,8.0,9.0,3.0,1.0,0.0,0,1,0,0
IB039665,48,Male,Bengaluru,Salaried,327100.0,600.0,156,16530.0,-0.0253,13.0,9.0,5.0,11.0,0.0,2.0,0,0,1,0
IB001334,39,Female,Hyderabad,Self_Employed,,756.0,166,48040.0,-0.0297,10.0,17.0,3.0,17.0,1.0,0.0,0,0,0,0
IB030705,55,Female,Coimbatore,Self_Employed,,684.0,153,103730.0,-0.0492,4.0,17.0,1.0,6.0,1.0,,1,0,0,0
IB000106,68,Male,Ludhiana,Salaried,1468800.0,715.0,134,89860.0,0.0413,3.0,23.0,1.0,10.0,1.0,2.0,1,1,0,0
IB026156,25,Male,Amritsar,Business,,,57,65240.0,0.09,11.0,15.0,3.0,3.0,0.0,3.0,0,1,0,0
IB043254,25,Female,Nagpur,Self_Employed,,,70,,,14.0,18.0,1.0,13.0,1.0,0.0,0,0,0,0
IB024687,23,Male,Pune,Salaried,448000.0,648.0,41,13420.0,0.1661,9.0,11.0,3.0,9.0,1.0,1.0,1,0,1,0
IB003171,54,Female,Nashik,Retired,312200.0,604.0,119,24140.0,-0.0855,6.0,10.0,,2.0,1.0,0.0,1,0,0,0
IB002781,55,Male,Ludhiana,Salaried,830500.0,637.0,90,,,3.0,5.0,2.0,5.0,1.0,3.0,0,0,0,1
IB001937,36,Male,Srinagar,Retired,547100.0,696.0,150,35650.0,-0.0569,5.0,13.0,3.0,5.0,0.0,,0,0,1,0
IB019341,55,Female,Jaipur,Self_Employed,669200.0,620.0,138,11370.0,-0.0204,5.0,8.0,,6.0,2.0,3.0,0,0,0,0
IB015099,70,Female,Mumbai,Salaried,831500.0,673.0,134,80150.0,-0.2071,,,5.0,,1.0,3.0,1,0,0,1
IB031278,36,Female,Pune,Retired,411800.0,557.0,66,6520.0,-0.2306,12.0,21.0,2.0,5.0,0.0,,0,1,0,0
IB043191,66,Male,Hyderabad,Retired,418300.0,540.0,122,25430.0,-0.1814,,,3.0,,5.0,8.0,0,1,0,1
IB047997,33,Male,Surat,Business,814800.0,587.0,133,74250.0,0.0325,6.0,15.0,6.0,5.0,0.0,3.0,0,0,0,0
IB048566,45,Male,Delhi,Salaried,445000.0,562.0,122,36390.0,-0.0966,7.0,8.0,1.0,5.0,1.0,2.0,1,0,0,0
IB040511,57,Female,Guwahati,Self_Employed,848200.0,682.0,131,95280.0,-0.1462,2.0,11.0,3.0,6.0,,1.0,0,0,0,0
IB017628,42,Male,Hyderabad,Salaried,1180900.0,607.0,119,,,9.0,18.0,4.0,10.0,0.0,2.0,1,0,1,0
IB010093,46,Male,Surat,Salaried,888600.0,647.0,115,84670.0,0.0075,4.0,4.0,4.0,2.0,1.0,3.0,0,0,1,0
IB041440,43,Male,Mumbai,Business,,672.0,156,235510.0,-0.1283,10.0,21.0,,12.0,0.0,2.0,1,0,0,0
IB010502,69,Male,Visakhapatnam,Business,,693.0,174,34240.0,-0.1285,,,7.0,,2.0,,0,1,0,0
IB041862,68,Male,Indore,Student,301600.0,749.0,97,6530.0,-0.1219,,,,,2.0,5.0,0,1,0,1
IB021958,28,Female,Delhi,Salaried,487900.0,626.0,104,27810.0,-0.0407,8.0,17.0,2.0,9.0,4.0,6.0,1,0,0,1
IB035132,51,Female,Pune,Student,156600.0,631.0,124,6540.0,-0.0741,9.0,7.0,6.0,3.0,1.0,3.0,1,1,0,0
IB001033,29,Male,Howrah,Salaried,1064300.0,627.0,98,79260.0,-0.0725,10.0,20.0,,10.0,2.0,3.0,0,0,0,0
IB005941,40,Male,Bengaluru,Salaried,831700.0,651.0,137,64720.0,-0.1073,6.0,15.0,3.0,5.0,1.0,,1,0,1,0
IB032684,25,Male,Mysuru,Salaried,638100.0,590.0,40,29250.0,0.075,11.0,14.0,1.0,11.0,1.0,1.0,1,0,1,1
IB034048,71,Male,Bhopal,Retired,408900.0,655.0,122,630.0,-0.5626,,,4.0,,4.0,2.0,0,0,1,1
IB006043,28,Male,Varanasi,Salaried,629100.0,649.0,119,38560.0,-0.1064,9.0,15.0,4.0,14.0,2.0,,0,1,0,0
IB023368,47,Male,Agra,Business,,687.0,179,16920.0,-0.5928,7.0,20.0,3.0,10.0,1.0,5.0,1,1,1,0
IB001377,60,Male,Noida,Salaried,644700.0,638.0,61,35590.0,-0.034,4.0,6.0,2.0,4.0,0.0,1.0,1,0,0,1
IB047670,24,Male,Thane,Salaried,571200.0,542.0,11,45330.0,-0.0742,8.0,17.0,4.0,6.0,1.0,,1,0,0,0
IB009941,51,Female,Hyderabad,Business,,691.0,126,62810.0,-0.0241,4.0,4.0,4.0,4.0,0.0,3.0,0,1,0,0
IB031510,32,Male,Chennai,Salaried,602400.0,566.0,75,18210.0,-0.0283,11.0,15.0,,4.0,1.0,,0,0,0,0
IB036185,40,Female,Pune,Salaried,731800.0,704.0,107,48020.0,-0.0801,6.0,9.0,4.0,6.0,3.0,3.0,0,0,0,1
IB001704,71,Male,Varanasi,Salaried,576300.0,654.0,95,46670.0,-0.0738,,,5.0,,1.0,0.0,1,0,0,1
IB047018,40,Female,Howrah,Self_Employed,547900.0,578.0,149,9350.0,-0.6056,6.0,12.0,,4.0,3.0,5.0,0,1,1,1
IB016497,58,Male,Bengaluru,Self_Employed,1843200.0,693.0,109,103180.0,0.198,5.0,21.0,7.0,8.0,2.0,4.0,1,1,0,0
IB003187,54,Male,Bengaluru,Retired,361300.0,565.0,130,34710.0,-0.0685,10.0,10.0,6.0,3.0,3.0,7.0,1,0,0,0
IB031497,53,Male,Kolkata,Retired,519700.0,578.0,142,31520.0,0.0035,10.0,5.0,11.0,2.0,0.0,3.0,0,1,0,0
IB034062,38,Female,Kochi,Self_Employed,509200.0,704.0,187,64960.0,-0.1522,7.0,8.0,1.0,2.0,,1.0,1,0,1,0
IB002492,33,Male,Rajkot,Salaried,713200.0,651.0,91,43880.0,-0.0756,10.0,8.0,2.0,2.0,2.0,4.0,1,0,1,0
IB040244,54,Female,Agra,Business,,742.0,151,69030.0,-0.0604,3.0,4.0,5.0,8.0,4.0,4.0,1,0,0,0
IB042288,46,Female,Lucknow,Business,973500.0,665.0,134,42420.0,-0.0459,3.0,15.0,3.0,4.0,1.0,1.0,1,0,0,0
IB025679,37,Female,Bengaluru,Retired,516100.0,617.0,133,59610.0,-0.0503,16.0,6.0,2.0,4.0,1.0,2.0,1,1,0,0
IB044972,39,Female,Surat,Salaried,432500.0,647.0,137,20250.0,-0.1616,7.0,13.0,,7.0,0.0,0.0,0,0,1,0
IB008729,57,Male,Nagpur,Salaried,1225800.0,703.0,110,43330.0,0.1278,10.0,15.0,5.0,8.0,,3.0,1,0,1,0
IB032682,70,Female,Nagpur,Self_Employed,,623.0,115,75010.0,-0.0784,,,5.0,,0.0,3.0,0,1,1,1
IB038030,28,Female,Hyderabad,Business,,735.0,104,364010.0,-0.2169,8.0,23.0,3.0,9.0,1.0,3.0,0,0,1,0
IB009942,24,Male,Jaipur,Self_Employed,,,1,56980.0,-0.1782,12.0,17.0,7.0,4.0,0.0,1.0,0,0,0,1
IB025659,55,Male,Navi Mumbai,Student,265500.0,627.0,160,,,4.0,8.0,3.0,4.0,3.0,3.0,0,0,1,1
IB009022,60,Female,Delhi,Salaried,719300.0,676.0,127,500.0,-0.055,5.0,4.0,6.0,3.0,1.0,1.0,0,0,1,0
IB047886,44,Female,Amritsar,Salaried,807900.0,641.0,150,,,11.0,22.0,2.0,4.0,0.0,1.0,1,0,0,0
IB015790,46,Female,Jaipur,Salaried,714600.0,713.0,154,58660.0,-0.1499,6.0,17.0,3.0,2.0,2.0,3.0,1,0,0,0
IB045339,23,Male,Jaipur,Self_Employed,348900.0,631.0,60,10170.0,0.0808,12.0,9.0,4.0,11.0,0.0,2.0,0,0,0,0
IB049492,61,Female,Madurai,Salaried,1219000.0,634.0,145,,,7.0,15.0,3.0,12.0,1.0,0.0,1,1,0,0
IB008762,37,Female,Nashik,Salaried,473100.0,620.0,85,11810.0,-0.1417,9.0,10.0,3.0,3.0,0.0,1.0,0,0,0,0
IB020536,69,Female,Nagpur,Student,273600.0,713.0,175,3770.0,-0.1401,,,9.0,,3.0,,1,0,0,0
IB015005,68,Male,Ghaziabad,Self_Employed,,666.0,119,76480.0,-0.1522,,,10.0,,1.0,3.0,1,0,0,0
IB006144,67,Female,Delhi,Salaried,1124700.0,734.0,127,79270.0,0.0974,5.0,19.0,4.0,11.0,2.0,1.0,0,0,1,0
IB029809,28,Female,Patna,Retired,365300.0,668.0,91,18310.0,-0.049,21.0,12.0,2.0,5.0,1.0,1.0,0,1,0,0
IB039407,41,Male,Surat,Self_Employed,,641.0,139,59190.0,-0.1583,4.0,11.0,4.0,3.0,0.0,2.0,1,0,0,1
IB033964,24,Female,Madurai,Business,,614.0,55,26730.0,0.1164,8.0,19.0,4.0,6.0,0.0,1.0,1,1,0,0
IB045676,48,Male,Howrah,Salaried,594700.0,534.0,126,45640.0,-0.207,1.0,10.0,3.0,3.0,1.0,0.0,1,0,0,1
IB005336,53,Female,Pune,Business,,730.0,146,36710.0,0.076,5.0,16.0,4.0,5.0,3.0,3.0,1,0,1,0
IB031306,31,Male,Delhi,Salaried,742800.0,648.0,113,3910.0,0.0094,9.0,10.0,2.0,4.0,0.0,1.0,1,0,0,0
IB001357,36,Female,Thane,Self_Employed,,622.0,133,27390.0,-0.0277,9.0,16.0,,9.0,1.0,2.0,1,0,0,0
IB031724,42,Female,Mumbai,Self_Employed,607900.0,629.0,178,82000.0,0.1694,9.0,13.0,4.0,9.0,1.0,2.0,0,1,1,0
IB013323,63,Female,Ludhiana,Retired,574500.0,602.0,119,49010.0,-0.2279,,,5.0,,0.0,4.0,0,0,0,0
IB035184,58,Female,Faridabad,Student,243900.0,695.0,118,3160.0,-0.1222,7.0,9.0,5.0,2.0,1.0,3.0,0,0,0,0
IB043684,29,Female,Kolkata,Self_Employed,,670.0,114,93170.0,0.1186,15.0,17.0,2.0,7.0,3.0,2.0,0,1,0,0
IB026295,62,Female,Kochi,Salaried,367900.0,620.0,132,22640.0,-0.0759,3.0,4.0,6.0,1.0,0.0,1.0,0,1,1,0
IB047593,24,Female,Delhi,Self_Employed,829800.0,532.0,52,32850.0,-0.1072,13.0,16.0,1.0,3.0,1.0,,0,0,0,0
IB040292,25,Male,Kolkata,Salaried,1011600.0,,79,23540.0,0.3281,20.0,14.0,3.0,12.0,0.0,0.0,1,0,1,0
IB043454,55,Female,Srinagar,Salaried,1076500.0,692.0,145,27990.0,-0.0877,9.0,15.0,8.0,8.0,2.0,3.0,0,0,1,0
IB006332,65,Female,Chennai,Student,221100.0,757.0,175,,,,,,,4.0,4.0,0,0,0,0
IB031145,21,Female,Kochi,Salaried,793700.0,480.0,36,21130.0,-0.4409,12.0,10.0,2.0,10.0,2.0,2.0,1,1,0,0
IB027029,35,Female,Bengaluru,Salaried,468600.0,660.0,130,32700.0,0.0404,7.0,13.0,3.0,3.0,,5.0,0,0,1,1
IB028876,27,Female,Nagpur,Self_Employed,1584800.0,682.0,108,99390.0,-0.1017,13.0,19.0,,6.0,1.0,,1,0,0,0
IB027620,35,Male,Chennai,Salaried,740400.0,658.0,116,56450.0,0.0312,15.0,16.0,2.0,2.0,3.0,1.0,1,0,0,0
IB037330,57,Female,Nashik,Self_Employed,,650.0,150,,,7.0,15.0,5.0,8.0,3.0,3.0,1,0,0,0
IB047779,37,Male,Mumbai,Self_Employed,,654.0,110,27170.0,-0.4666,6.0,15.0,3.0,9.0,2.0,3.0,1,1,1,0
IB024866,68,Male,Kanpur,Business,1615900.0,727.0,193,218520.0,0.1495,,,5.0,,0.0,2.0,1,1,1,0
IB003900,25,Female,Ahmedabad,Retired,444800.0,642.0,62,,,13.0,18.0,4.0,7.0,3.0,2.0,0,0,0,0
IB000737,39,Male,Howrah,Student,178400.0,570.0,70,10570.0,-0.2491,5.0,13.0,3.0,4.0,0.0,2.0,0,1,1,1
IB032904,57,Male,Nashik,Self_Employed,,764.0,122,189740.0,-0.0512,5.0,20.0,2.0,9.0,2.0,3.0,0,1,1,0
IB005173,58,Male,Jaipur,Self_Employed,375300.0,664.0,118,8970.0,0.0675,4.0,7.0,4.0,4.0,0.0,3.0,1,1,1,0
IB001660,43,Male,Ahmedabad,Salaried,903200.0,575.0,144,11750.0,-0.5025,9.0,13.0,2.0,5.0,3.0,3.0,1,0,0,1
IB032179,51,Male,Ranchi,Self_Employed,649100.0,636.0,174,37500.0,-0.1022,3.0,7.0,5.0,2.0,0.0,5.0,0,0,1,0
IB043629,40,Male,Srinagar,Retired,391200.0,654.0,131,,,9.0,16.0,2.0,5.0,2.0,1.0,0,0,0,0
IB033479,54,Male,Meerut,Salaried,1307000.0,745.0,135,41490.0,-0.0638,6.0,25.0,3.0,10.0,3.0,2.0,1,0,0,0
IB023860,56,Male,Delhi,Salaried,1128300.0,759.0,188,28610.0,-0.0876,5.0,21.0,7.0,7.0,1.0,3.0,1,1,0,0
IB037511,21,Female,Jaipur,Salaried,516300.0,621.0,1,16170.0,-0.0611,8.0,17.0,3.0,6.0,0.0,,0,0,1,0
IB032000,40,Male,Jaipur,Self_Employed,1580700.0,679.0,148,84210.0,0.024,13.0,12.0,1.0,10.0,0.0,3.0,1,0,1,0
IB035177,62,Female,Jaipur,Salaried,1014000.0,690.0,103,10230.0,0.1057,2.0,11.0,3.0,10.0,,3.0,1,0,0,0
IB003056,66,Female,Hyderabad,Business,,800.0,169,271860.0,0.24,,,4.0,,1.0,1.0,1,1,1,0
IB044455,28,Female,Chennai,Retired,490000.0,675.0,109,15680.0,0.0153,10.0,19.0,1.0,10.0,1.0,3.0,0,0,1,0
IB028715,45,Female,Faridabad,Salaried,1340000.0,626.0,129,,,7.0,18.0,5.0,7.0,3.0,5.0,1,1,0,0
IB016249,51,Female,Delhi,Self_Employed,538100.0,724.0,152,61210.0,0.2238,5.0,10.0,6.0,8.0,1.0,2.0,1,0,0,0
IB037154,41,Female,Jaipur,Salaried,656400.0,661.0,181,15010.0,-0.5432,10.0,8.0,,4.0,2.0,1.0,0,0,1,0
IB019849,60,Male,Bengaluru,Self_Employed,,637.0,97,49570.0,-0.014,3.0,5.0,,2.0,3.0,5.0,1,0,0,1
IB004376,33,Male,Rajkot,Student,153100.0,642.0,95,500.0,-0.0623,6.0,6.0,3.0,6.0,1.0,3.0,0,1,0,1
IB039923,57,Male,Pune,Self_Employed,719400.0,644.0,111,88220.0,0.0738,3.0,12.0,2.0,5.0,2.0,4.0,0,0,0,0
IB025398,70,Male,Bengaluru,Salaried,533000.0,649.0,178,24130.0,0.0097,,,8.0,,2.0,2.0,0,0,0,0
IB046493,31,Female,Kochi,Student,224400.0,660.0,98,,,7.0,10.0,3.0,3.0,1.0,1.0,0,0,1,0
IB013668,65,Male,Bengaluru,Salaried,974700.0,704.0,82,12910.0,-0.2047,,,3.0,,7.0,7.0,0,0,0,1
IB049134,23,Female,Ahmedabad,Salaried,1445700.0,655.0,31,103200.0,0.0708,18.0,15.0,,6.0,1.0,2.0,0,0,0,0
IB044828,37,Female,Hyderabad,Student,214600.0,696.0,95,,,8.0,13.0,1.0,4.0,0.0,3.0,1,1,0,0
IB043403,58,Female,Pune,Business,788600.0,694.0,106,45770.0,0.0961,6.0,8.0,0.0,1.0,1.0,,1,0,0,0
IB007852,23,Female,Indore,Self_Employed,,,38,22000.0,-0.0609,13.0,13.0,1.0,8.0,2.0,2.0,0,1,0,0
IB027627,21,Male,Jaipur,Salaried,549000.0,542.0,36,,,8.0,15.0,,4.0,3.0,3.0,1,0,0,0
IB038419,39,Male,Kanpur,Self_Employed,1802000.0,641.0,168,90260.0,0.1378,5.0,20.0,2.0,10.0,1.0,2.0,0,1,1,0
IB028043,51,Male,Kolkata,Salaried,1170000.0,619.0,151,57600.0,-0.06,8.0,19.0,5.0,10.0,2.0,2.0,1,0,1,0
IB001463,39,Male,Delhi,Salaried,464400.0,674.0,150,22880.0,0.0017,5.0,11.0,2.0,5.0,2.0,2.0,0,0,0,1
IB002508,55,Male,Surat,Salaried,910800.0,665.0,94,109620.0,-0.117,7.0,7.0,7.0,2.0,1.0,3.0,1,0,1,0
IB045318,65,Female,Surat,Business,,715.0,154,102470.0,-0.0238,10.0,13.0,3.0,16.0,2.0,2.0,0,1,1,0
IB027292,51,Female,Bhopal,Salaried,652600.0,651.0,151,22960.0,0.0658,8.0,10.0,7.0,3.0,2.0,3.0,1,0,0,0
IB033192,36,Female,Bhopal,Salaried,966700.0,652.0,120,47910.0,-0.4416,8.0,16.0,,5.0,2.0,,0,0,0,1
IB031877,45,Female,Kolkata,Self_Employed,1421500.0,635.0,149,95570.0,-0.2421,6.0,20.0,,9.0,4.0,3.0,1,0,0,0
IB024155,32,Female,Pune,Business,,667.0,134,,,7.0,17.0,2.0,6.0,1.0,,1,0,1,0
IB000541,64,Female,Chennai,Salaried,668600.0,600.0,146,72230.0,0.0433,6.0,4.0,8.0,3.0,3.0,2.0,1,0,0,0
IB043171,70,Female,Bengaluru,Self_Employed,,689.0,147,64630.0,0.035,,,6.0,,0.0,2.0,1,0,1,0
IB047300,66,Female,Faridabad,Self_Employed,507900.0,657.0,113,36730.0,-0.141,1.0,3.0,3.0,2.0,2.0,2.0,0,0,0,1
IB002631,22,Female,Bengaluru,Salaried,356900.0,617.0,48,,,16.0,14.0,3.0,5.0,0.0,1.0,1,0,0,0
IB003922,41,Male,Hyderabad,Student,224700.0,752.0,104,8760.0,0.0467,12.0,11.0,1.0,7.0,2.0,3.0,1,0,0,0
IB047564,54,Female,Hyderabad,Salaried,1157600.0,695.0,136,48620.0,0.0173,7.0,21.0,6.0,1.0,3.0,4.0,0,0,0,0
IB012781,60,Female,Lucknow,Retired,581500.0,588.0,143,22190.0,-0.5399,0.0,1.0,9.0,5.0,5.0,4.0,1,0,1,1
IB001479,53,Female,Pimpri-Chinchwad,Self_Employed,,696.0,157,,,5.0,12.0,5.0,3.0,0.0,,1,1,0,0
IB037371,23,Female,Nashik,Retired,333200.0,513.0,31,7220.0,-0.0231,12.0,12.0,2.0,7.0,,,0,0,0,0
IB018421,68,Female,Chennai,Self_Employed,1158000.0,662.0,156,27950.0,0.1,,,9.0,,1.0,4.0,1,1,0,0
IB003402,61,Male,Surat,Salaried,647400.0,675.0,158,77020.0,0.1114,4.0,2.0,2.0,2.0,2.0,7.0,1,0,0,0
IB022860,61,Female,Srinagar,Salaried,978200.0,708.0,147,55340.0,-0.1165,6.0,2.0,7.0,0.0,2.0,1.0,0,0,0,0
IB021105,28,Male,Nagpur,Business,1406100.0,648.0,84,202200.0,-0.1385,9.0,19.0,1.0,7.0,2.0,3.0,1,0,0,0
IB025430,57,Female,Jaipur,Salaried,1073700.0,676.0,113,,,6.0,19.0,6.0,14.0,1.0,2.0,1,0,0,0
IB002878,49,Male,Lucknow,Business,1359200.0,677.0,150,148570.0,-0.0844,14.0,19.0,5.0,10.0,0.0,2.0,1,0,1,0
IB030526,27,Male,Indore,Salaried,349600.0,626.0,49,21270.0,-0.1045,9.0,12.0,2.0,5.0,2.0,3.0,1,1,0,0
IB044957,30,Male,Indore,Salaried,474900.0,600.0,87,18400.0,-0.0311,11.0,11.0,5.0,5.0,0.0,4.0,1,0,0,0
IB021186,70,Male,Pune,Self_Employed,,640.0,131,121600.0,0.4774,,,4.0,,0.0,1.0,1,1,1,0
IB035535,32,Male,Delhi,Salaried,951400.0,649.0,137,93120.0,-0.0414,14.0,7.0,2.0,6.0,1.0,1.0,1,0,0,0
IB030483,52,Female,Chennai,Salaried,593100.0,689.0,162,42950.0,-0.2174,8.0,14.0,4.0,5.0,0.0,,0,0,0,0
IB012331,26,Female,Varanasi,Retired,394600.0,,52,9510.0,-0.0811,8.0,7.0,4.0,3.0,3.0,1.0,0,0,0,0
IB032617,41,Female,Chennai,Salaried,470300.0,657.0,174,11900.0,-0.0367,8.0,12.0,4.0,6.0,1.0,3.0,1,0,0,0
IB019252,70,Male,Hyderabad,Salaried,414100.0,571.0,111,13360.0,-0.0121,6.0,3.0,2.0,2.0,0.0,2.0,0,0,0,0
IB034771,58,Male,Bengaluru,Retired,343900.0,535.0,121,15160.0,-0.1834,6.0,9.0,3.0,6.0,2.0,3.0,0,1,1,0
IB026026,44,Male,Kanpur,Self_Employed,,693.0,112,,,2.0,11.0,3.0,4.0,2.0,3.0,0,1,0,0
IB008024,32,Male,Chandigarh,Self_Employed,,566.0,75,62460.0,0.1378,7.0,8.0,2.0,4.0,3.0,1.0,0,1,0,0
IB009162,27,Female,Bengaluru,Business,,633.0,73,189750.0,-0.1037,11.0,17.0,3.0,12.0,2.0,,0,1,0,0
IB014437,41,Female,Chennai,Salaried,598200.0,634.0,129,21080.0,-0.0488,9.0,16.0,1.0,5.0,2.0,,0,0,1,0
IB012735,65,Male,Indore,Salaried,536700.0,643.0,122,9410.0,-0.5685,6.0,8.0,5.0,0.0,4.0,5.0,1,0,1,0
IB017069,50,Female,Chennai,Salaried,463800.0,688.0,140,52350.0,-0.0458,12.0,7.0,2.0,3.0,2.0,3.0,0,0,0,0
IB011403,26,Female,Nashik,Self_Employed,,,44,40870.0,-0.0689,19.0,16.0,,8.0,1.0,1.0,0,0,1,0
IB023493,69,Female,Rajkot,Salaried,932300.0,661.0,128,84650.0,-0.1036,,,2.0,,0.0,0.0,0,0,1,0
IB012433,32,Female,Surat,Retired,339900.0,686.0,131,38360.0,-0.034,12.0,16.0,,1.0,0.0,1.0,0,0,0,0
IB014756,42,Female,Kolkata,Self_Employed,912900.0,659.0,115,95670.0,-0.1205,12.0,12.0,1.0,5.0,1.0,1.0,1,1,1,0
IB032966,43,Female,Pimpri-Chinchwad,Salaried,616300.0,594.0,132,51260.0,-0.0813,6.0,16.0,3.0,2.0,2.0,3.0,1,0,0,0
IB024838,35,Female,Bengaluru,Salaried,563300.0,654.0,92,,,13.0,12.0,0.0,8.0,2.0,5.0,0,1,1,0
IB025864,70,Male,Surat,Business,,770.0,155,291990.0,-0.0841,,,4.0,,3.0,1.0,0,1,1,0
IB004687,65,Male,Pimpri-Chinchwad,Retired,224400.0,706.0,88,15610.0,-0.0228,,,3.0,,0.0,1.0,1,1,0,0
IB009180,54,Male,Bengaluru,Salaried,607500.0,697.0,113,30600.0,-0.2114,7.0,13.0,,2.0,1.0,2.0,1,0,1,0
IB034713,46,Female,Kolkata,Self_Employed,725400.0,762.0,159,26780.0,0.0696,6.0,7.0,2.0,3.0,2.0,5.0,1,0,0,1
IB043009,22,Female,Kanpur,Student,207000.0,516.0,13,2050.0,-0.11,10.0,16.0,6.0,5.0,1.0,3.0,0,1,1,0
IB005167,59,Male,Thane,Salaried,958600.0,654.0,141,95060.0,0.0382,6.0,4.0,10.0,3.0,1.0,3.0,1,0,0,0
IB003959,57,Male,Mumbai,Retired,426500.0,714.0,118,25690.0,0.1814,11.0,10.0,5.0,5.0,0.0,,1,0,0,0
IB029188,49,Female,Pimpri-Chinchwad,Retired,579600.0,674.0,186,41220.0,-0.0361,6.0,10.0,2.0,3.0,0.0,2.0,1,0,0,0
IB038284,33,Male,Hyderabad,Retired,472800.0,603.0,98,37850.0,-0.1408,13.0,9.0,0.0,6.0,1.0,2.0,1,0,0,0
IB043619,26,Male,Mumbai,Business,,612.0,31,78140.0,-0.25,17.0,17.0,1.0,8.0,0.0,0.0,1,0,0,0
IB045110,31,Male,Mumbai,Business,1292000.0,669.0,132,21130.0,-0.3438,4.0,14.0,4.0,9.0,5.0,5.0,0,0,0,1
IB033559,63,Female,Visakhapatnam,Salaried,895000.0,685.0,91,41480.0,0.0222,6.0,4.0,5.0,1.0,2.0,,0,0,0,1
IB035901,36,Male,Ahmedabad,Salaried,349500.0,593.0,127,26800.0,0.0559,10.0,11.0,6.0,6.0,2.0,3.0,0,0,0,0
IB039355,34,Female,Ahmedabad,Salaried,658000.0,649.0,78,8100.0,-0.5632,12.0,12.0,1.0,8.0,3.0,2.0,0,0,0,0
IB017080,52,Female,Nashik,Business,1294000.0,731.0,161,151550.0,0.0011,6.0,16.0,4.0,9.0,1.0,0.0,1,1,1,0
IB000742,25,Male,Coimbatore,Salaried,542400.0,586.0,74,54530.0,0.0242,8.0,19.0,3.0,14.0,0.0,3.0,0,0,1,0
IB007963,57,Male,Faridabad,Salaried,833200.0,702.0,119,52590.0,0.0762,9.0,9.0,6.0,3.0,0.0,,0,0,1,0
IB033283,71,Female,Delhi,Retired,196900.0,658.0,148,16220.0,-0.0227,,,5.0,,1.0,0.0,1,1,0,0
IB005264,53,Male,Ahmedabad,Retired,247200.0,604.0,137,,,9.0,7.0,6.0,3.0,0.0,1.0,0,0,1,0
IB012812,67,Female,Kanpur,Self_Employed,614200.0,638.0,161,57500.0,-0.0616,,,2.0,,3.0,,0,0,1,0
IB044866,50,Female,Faridabad,Salaried,808200.0,693.0,162,71720.0,-0.0802,4.0,15.0,5.0,5.0,1.0,3.0,1,0,0,0
IB038616,40,Male,Ahmedabad,Salaried,876200.0,663.0,155,16560.0,-0.5489,13.0,14.0,3.0,5.0,1.0,,0,0,0,1
IB033272,39,Male,Mumbai,Salaried,698100.0,575.0,186,17590.0,-0.0161,11.0,17.0,1.0,6.0,0.0,2.0,0,1,0,0
IB016049,48,Female,Pune,Salaried,778300.0,650.0,127,73910.0,-0.2829,6.0,6.0,3.0,4.0,2.0,3.0,1,1,0,0
IB021991,62,Female,Kanpur,Business,,770.0,115,120350.0,-0.2273,1.0,5.0,4.0,2.0,1.0,2.0,1,1,1,0
IB039473,49,Male,Kolkata,Business,1706900.0,672.0,116,190450.0,-0.2343,9.0,23.0,,4.0,1.0,1.0,1,0,1,0
IB016922,48,Male,Bhopal,Self_Employed,,693.0,130,54290.0,-0.2233,5.0,10.0,0.0,1.0,3.0,4.0,0,0,0,0
IB027662,40,Female,Varanasi,Salaried,1164900.0,698.0,139,22340.0,-0.0366,9.0,9.0,0.0,9.0,1.0,2.0,0,0,1,0
